name best_fitness global_best_fitness similarity datatime
initialization 7.161604707835127 7.161604707835127 0000 09-27-2022-08-55-31
global_0 4.917219463147904 7.161604707835127 330.71956778177764 09-27-2022-09-03-09
global_1 4.917219463147904 7.161604707835127 153.37224452489892 09-27-2022-09-08-55
global_2 5.8346743883168415 7.161604707835127 133.76785076236416 09-27-2022-09-16-35
global_3 5.822310936025931 7.161604707835127 98.23391496605089 09-27-2022-09-24-10
global_4 6.119115396793466 7.161604707835127 79.43660972711609 09-27-2022-09-26-02
global_4_local_0 7.074952293191233 7.105361563997984 157.43199348085292 09-27-2022-09-42-11
global_4_local_1 7.074952293191233 7.105361563997984 146.82179615018276 09-27-2022-09-47-48
global_4_local_2 5.94845382126476 7.105361563997984 130.8785420449145 09-27-2022-09-55-24
global_4_local_3 5.859807562808712 7.105361563997984 78.0675305983331 09-27-2022-10-01-03
global_4_local_4 6.638561219292304 7.105361563997984 181.21765543678177 09-27-2022-10-08-30
global_5 6.119115396793466 7.161604707835127 66.5327549289346 09-27-2022-10-10-22
global_6 7.877925379550963 7.877925379550963 84.82850102531984 09-27-2022-10-15-58
global_6_local_0 100.20255017670826 100.20255017670826 12.544433948623663 09-27-2022-10-27-11
global_6_local_1 6.159980561662275 100.20255017670826 15.149176070512949 09-27-2022-10-34-36
global_6_local_2 6.267063661213636 100.20255017670826 14.60130490875843 09-27-2022-10-43-03
global_6_local_3 6.811541162035165 100.20255017670826 14.921058361691514 09-27-2022-10-50-32
global_6_local_4 6.811541162035165 100.20255017670826 32.152496219990674 09-27-2022-10-55-19
global_7 6.5325056221169415 7.877925379550963 107.2161346725429 09-27-2022-10-59-03
global_8 6.5325056221169415 7.877925379550963 85.82117080858409 09-27-2022-10-59-03
global_9_restart 5.90991221817519 7.877925379550963 85.82117080858409 09-27-2022-11-02-47
global_9 5.90991221817519 7.877925379550963 1717.166849081961 09-27-2022-11-02-47
global_10 4.460408306496892 7.877925379550963 1547.4467677828725 09-27-2022-11-13-53
global_11 4.733433750155137 7.877925379550963 1373.7593275363733 09-27-2022-11-19-33
global_12 7.660108040283607 7.877925379550963 997.0841910195127 09-27-2022-11-21-24
global_12_local_0 2.986396892375433 6.229616174504791 104.33702278281342 09-27-2022-11-34-27
global_12_local_1 5.110754117816836 6.229616174504791 176.74701656361447 09-27-2022-11-40-03
global_12_local_2 5.890215604001531 6.229616174504791 105.67798021922863 09-27-2022-11-45-39
global_12_local_3 100.18961992234308 100.18961992234308 117.42239982761225 09-27-2022-11-51-10
global_12_local_4 100.18961992234308 100.18961992234308 150.10187521860422 09-27-2022-11-56-47
global_13 100.18961992234308 100.18961992234308 484.46919257850624 09-27-2022-12-02-26
global_13_local_0 6.313003389749298 102.1113281694011 99.2484061530779 09-27-2022-12-15-34
global_13_local_1 100.00215805804356 102.1113281694011 99.2484061530779 09-27-2022-12-21-12
global_13_local_2 100.00215805804356 102.1113281694011 99.2484061530779 09-27-2022-12-23-04
global_13_local_3 6.426418913195828 102.1113281694011 116.36231171074756 09-27-2022-12-30-34
global_13_local_4 100.81690749400994 102.1113281694011 116.31374644373575 09-27-2022-12-38-03
global_14 101.6495830261729 101.6495830261729 452.1712464066058 09-27-2022-12-45-23
global_14_local_0 104.47366472311921 104.47366472311921 30.996279074982134 09-27-2022-12-58-31
